Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
27382,471,9/19/2013 12:45,Davis at Jackson,42,9/19/2013 12:52,Embarcadero at Sansome,60,289,Subscriber,94111
27384,384,9/19/2013 12:45,Powell Street BART,39,9/19/2013 12:52,Market at 10th,67,388,Subscriber,94122
27389,336,9/19/2013 12:49,San Francisco Caltrain 2 (330 Townsend),69,9/19/2013 12:55,Yerba Buena Center of the Arts (3rd @ Howard),68,538,Subscriber,94117
27390,827,9/19/2013 12:49,Clay at Battery,41,9/19/2013 13:03,Embarcadero at Sansome,60,573,Subscriber,94111
27392,458,9/19/2013 12:50,Embarcadero at Folsom,51,9/19/2013 12:57,Embarcadero at Sansome,60,409,Customer,
27393,447,9/19/2013 12:50,Embarcadero at Sansome,60,9/19/2013 12:57,Beale at Market,56,282,Subscriber,94704
27394,626,9/19/2013 12:51,Spear at Folsom,49,9/19/2013 13:02,Embarcadero at Vallejo,48,355,Subscriber,94105
27395,605,9/19/2013 12:51,Spear at Folsom,49,9/19/2013 13:01,Embarcadero at Vallejo,48,498,Subscriber,94105
27396,342,9/19/2013 12:51,2nd at Townsend,61,9/19/2013 12:57,San Francisco Caltrain (Townsend at 4th),70,634,Subscriber,94107
27398,507,9/19/2013 12:52,Beale at Market,56,9/19/2013 13:01,Embarcadero at Vallejo,48,309,Subscriber,94601
27400,234,9/19/2013 12:55,Powell at Post (Union Square),71,9/19/2013 12:58,Mechanics Plaza (Market at Battery),75,559,Customer,10036
27401,573,9/19/2013 12:54,Commercial at Montgomery,45,9/19/2013 13:04,Embarcadero at Vallejo,48,494,Customer,94115
27402,434,9/19/2013 12:56,Yerba Buena Center of the Arts (3rd @ Howard),68,9/19/2013 13:03,2nd at Townsend,61,500,Subscriber,94606
27403,471,9/19/2013 12:56,South Van Ness at Market,66,9/19/2013 13:04,Market at 4th,76,313,Subscriber,94549
27404,517,9/19/2013 12:57,Townsend at 7th,65,9/19/2013 13:06,San Francisco Caltrain (Townsend at 4th),70,369,Customer,94103
27405,355,9/19/2013 12:58,South Van Ness at Market,66,9/19/2013 13:04,Market at 4th,76,275,Subscriber,10009
27406,412,9/19/2013 12:59,San Mateo County Center,23,9/19/2013 13:06,Redwood City Caltrain Station,22,299,Subscriber,94063
27407,567,9/19/2013 13:01,Commercial at Montgomery,45,9/19/2013 13:11,Spear at Folsom,49,516,Customer,
27408,109,9/19/2013 13:03,Market at 4th,76,9/19/2013 13:04,Post at Kearney,47,402,Subscriber,94109
27409,715,9/19/2013 13:03,Post at Kearney,47,9/19/2013 13:15,Embarcadero at Folsom,51,354,Subscriber,94108
27410,524,9/19/2013 13:03,Harry Bridges Plaza (Ferry Building),50,9/19/2013 13:12,2nd at South Park,64,515,Subscriber,94118
27411,519,9/19/2013 13:04,Harry Bridges Plaza (Ferry Building),50,9/19/2013 13:12,2nd at South Park,64,547,Subscriber,94107
27412,1053,9/19/2013 13:05,Clay at Battery,41,9/19/2013 13:22,Clay at Battery,41,328,Subscriber,94105
27413,891,9/19/2013 13:04,Golden Gate at Polk,59,9/19/2013 13:19,Market at Sansome,77,563,Subscriber,94107
27415,375,9/19/2013 13:06,Civic Center BART (7th at Market),72,9/19/2013 13:13,Post at Kearney,47,458,Subscriber,94609
27416,3124,9/19/2013 13:07,Harry Bridges Plaza (Ferry Building),50,9/19/2013 13:59,Market at Sansome,77,281,Customer,80014
27418,2865,9/19/2013 13:08,Harry Bridges Plaza (Ferry Building),50,9/19/2013 13:55,Market at Sansome,77,465,Customer,80014
27419,604,9/19/2013 13:09,Davis at Jackson,42,9/19/2013 13:19,Spear at Folsom,49,501,Subscriber,94117
27420,1778,9/19/2013 13:09,Harry Bridges Plaza (Ferry Building),50,9/19/2013 13:39,Harry Bridges Plaza (Ferry Building),50,517,Customer,76249
27421,379,9/19/2013 13:10,Yerba Buena Center of the Arts (3rd @ Howard),68,9/19/2013 13:16,San Francisco Caltrain 2 (330 Townsend),69,387,Subscriber,94117
27422,934,9/19/2013 13:11,Commercial at Montgomery,45,9/19/2013 13:26,Embarcadero at Sansome,60,508,Subscriber,94611
27426,887,9/19/2013 13:13,Harry Bridges Plaza (Ferry Building),50,9/19/2013 13:28,Market at 10th,67,611,Subscriber,94117
27427,3486,9/19/2013 13:14,Mountain View City Hall,27,9/19/2013 14:12,Mountain View City Hall,27,154,Customer,94040
27428,262,9/19/2013 13:14,Mechanics Plaza (Market at Battery),75,9/19/2013 13:19,Washington at Kearney,46,391,Subscriber,94133
27429,530,9/19/2013 13:16,Howard at 2nd,63,9/19/2013 13:24,Market at Sansome,77,618,Subscriber,94102
27430,513,9/19/2013 13:16,2nd at Townsend,61,9/19/2013 13:24,Temporary Transbay Terminal (Howard at Beale),55,480,Subscriber,94612
27432,653,9/19/2013 13:18,Washington at Kearney,46,9/19/2013 13:29,2nd at South Park,64,278,Subscriber,94107
27433,119,9/19/2013 13:18,Redwood City Caltrain Station,22,9/19/2013 13:20,San Mateo County Center,23,241,Subscriber,94063
27434,166,9/19/2013 13:20,Spear at Folsom,49,9/19/2013 13:23,Embarcadero at Bryant,54,327,Subscriber,94117
27435,417,9/19/2013 13:21,Embarcadero at Sansome,60,9/19/2013 13:28,Harry Bridges Plaza (Ferry Building),50,567,Subscriber,94116
27436,578,9/19/2013 13:21,Davis at Jackson,42,9/19/2013 13:30,Post at Kearney,47,452,Subscriber,94111
27437,625,9/19/2013 13:22,Japantown,9,9/19/2013 13:33,San Pedro Square,6,657,Subscriber,94086
27438,626,9/19/2013 13:22,Japantown,9,9/19/2013 13:33,San Pedro Square,6,41,Subscriber,95136
27439,250,9/19/2013 13:22,5th at Howard,57,9/19/2013 13:27,Howard at 2nd,63,528,Customer,94904
27441,279,9/19/2013 13:25,Market at Sansome,77,9/19/2013 13:30,Market at 4th,76,563,Customer,94117
27442,600,9/19/2013 13:26,2nd at Folsom,62,9/19/2013 13:36,Grant Avenue at Columbus Avenue,73,589,Subscriber,94133
27443,335,9/19/2013 13:27,Washington at Kearney,46,9/19/2013 13:33,Davis at Jackson,42,582,Subscriber,94105
27444,397,9/19/2013 13:29,Steuart at Market,74,9/19/2013 13:35,Howard at 2nd,63,492,Subscriber,94608
27445,257,9/19/2013 13:30,San Francisco Caltrain 2 (330 Townsend),69,9/19/2013 13:35,Townsend at 7th,65,413,Subscriber,94102
27446,1061,9/19/2013 13:31,Spear at Folsom,49,9/19/2013 13:48,2nd at Folsom,62,336,Customer,94114
27447,829,9/19/2013 13:31,Steuart at Market,74,9/19/2013 13:45,2nd at Townsend,61,540,Subscriber,94131
27448,1018,9/19/2013 13:32,Market at 4th,76,9/19/2013 13:49,Davis at Jackson,42,275,Subscriber,94111
27450,1472,9/19/2013 13:32,Market at 10th,67,9/19/2013 13:56,Grant Avenue at Columbus Avenue,73,611,Customer,94133
27451,562,9/19/2013 13:34,2nd at South Park,64,9/19/2013 13:44,Post at Kearney,47,547,Subscriber,94607
27453,645,9/19/2013 13:36,Townsend at 7th,65,9/19/2013 13:46,South Van Ness at Market,66,270,Subscriber,94102
27456,225,9/19/2013 13:37,Market at 10th,67,9/19/2013 13:41,Civic Center BART (7th at Market),72,457,Customer,94103
27457,423,9/19/2013 13:38,Embarcadero at Folsom,51,9/19/2013 13:45,2nd at South Park,64,354,Subscriber,95126
27458,872,9/19/2013 13:40,Commercial at Montgomery,45,9/19/2013 13:55,2nd at South Park,64,483,Subscriber,94117
27459,256,9/19/2013 13:40,Post at Kearney,47,9/19/2013 13:44,Washington at Kearney,46,452,Subscriber,94111
